image_path,label
screenshots/screenshot_647.png,"scroll_wheel, mouse_move (629, 360)"
screenshots/screenshot_648.png,scroll_wheel
screenshots/screenshot_649.png,"scroll_wheel, mouse_move (628, 358)"
screenshots/screenshot_650.png,"scroll_wheel, mouse_move (627, 352)"
screenshots/screenshot_651.png,"scroll_wheel, mouse_move (628, 352)"
screenshots/screenshot_652.png,"scroll_wheel, mouse_move (627, 350)"
screenshots/screenshot_653.png,"scroll_wheel, mouse_move (624, 361)"
screenshots/screenshot_654.png,"scroll_wheel, mouse_move (402, 469)"
screenshots/screenshot_655.png,"scroll_wheel, mouse_move (135, 512)"
screenshots/screenshot_656.png,"scroll_wheel, mouse_move (135, 522)"
screenshots/screenshot_657.png,"scroll_wheel, mouse_move (135, 520)"
screenshots/screenshot_658.png,"scroll_wheel, mouse_move (643, 358)"
screenshots/screenshot_659.png,"scroll_wheel, mouse_move (645, 357)"
screenshots/screenshot_660.png,"scroll_wheel, mouse_move (641, 361)"
screenshots/screenshot_661.png,"scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_662.png,"move_backward, scroll_wheel"
screenshots/screenshot_663.png,"move_left, scroll_wheel, mouse_move (653, 355)"
screenshots/screenshot_664.png,"move_left, move_backward, scroll_wheel, mouse_move (643, 358)"
screenshots/screenshot_665.png,"move_left, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_666.png,"move_left, scroll_wheel, mouse_move (658, 360)"
screenshots/screenshot_667.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_668.png,"move_backward, scroll_wheel, mouse_move (645, 363)"
screenshots/screenshot_669.png,"move_backward, scroll_wheel, mouse_move (639, 361)"
screenshots/screenshot_670.png,"move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_671.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_672.png,"move_left, move_backward, scroll_wheel, mouse_move (794, 365)"
screenshots/screenshot_673.png,"move_left, move_backward, scroll_wheel, mouse_move (836, 371)"
screenshots/screenshot_674.png,"move_left, move_backward"
screenshots/screenshot_675.png,"move_left, move_backward"
screenshots/screenshot_676.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_677.png,"move_backward, scroll_wheel"
screenshots/screenshot_678.png,scroll_wheel
screenshots/screenshot_679.png,"move_left, scroll_wheel, mouse_move (660, 369)"
screenshots/screenshot_680.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_681.png,"move_right, scroll_wheel, mouse_move (638, 361)"
screenshots/screenshot_682.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_683.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_684.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_685.png,"move_left, move_backward, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_686.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_687.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_688.png,"move_backward, scroll_wheel"
screenshots/screenshot_689.png,"move_left, scroll_wheel"
screenshots/screenshot_690.png,"move_forward, scroll_wheel"
screenshots/screenshot_691.png,"move_left, scroll_wheel, mouse_move (814, 345)"
screenshots/screenshot_692.png,"move_backward, scroll_wheel, mouse_move (668, 356)"
screenshots/screenshot_693.png,"move_backward, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_694.png,"move_left, move_backward, scroll_wheel, mouse_move (659, 353)"
screenshots/screenshot_695.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 359)"
screenshots/screenshot_696.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_697.png,"move_forward, move_right, scroll_wheel, mouse_move (627, 359)"
screenshots/screenshot_698.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_699.png,"move_forward, move_right, scroll_wheel, mouse_move (621, 361)"
screenshots/screenshot_700.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_701.png,"move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_702.png,"move_forward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_703.png,"move_forward, select_perk_3, scroll_wheel"
screenshots/screenshot_704.png,"move_forward, move_left, move_right, scroll_wheel"
screenshots/screenshot_705.png,"move_backward, move_right, scroll_wheel, mouse_move (612, 360)"
screenshots/screenshot_706.png,"move_right, scroll_wheel, mouse_move (636, 359)"
screenshots/screenshot_707.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 361)"
screenshots/screenshot_708.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_709.png,"move_right, scroll_wheel"
screenshots/screenshot_710.png,"move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_711.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_712.png,"move_right, scroll_wheel, mouse_move (623, 353)"
screenshots/screenshot_713.png,"move_backward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_714.png,"move_right, scroll_wheel, mouse_move (572, 340)"
screenshots/screenshot_715.png,"move_forward, move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_716.png,"move_forward, move_right, scroll_wheel, mouse_move (628, 356)"
screenshots/screenshot_717.png,"move_backward, move_right, scroll_wheel, mouse_move (622, 359)"
screenshots/screenshot_718.png,"move_forward, move_right, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_719.png,"move_right, scroll_wheel, mouse_move (411, 301)"
screenshots/screenshot_720.png,"move_backward, scroll_wheel, mouse_move (616, 360)"
screenshots/screenshot_721.png,"move_left, scroll_wheel, mouse_move (646, 360)"
screenshots/screenshot_722.png,"move_forward, move_left, scroll_wheel, mouse_move (669, 361)"
screenshots/screenshot_723.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_724.png,"move_backward, scroll_wheel, mouse_move (648, 361)"
screenshots/screenshot_725.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_726.png,"move_left, scroll_wheel"
screenshots/screenshot_727.png,"move_left, scroll_wheel, mouse_move (657, 360)"
screenshots/screenshot_728.png,"move_forward, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_729.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_730.png,"move_left, move_backward, scroll_wheel, mouse_move (648, 360)"
screenshots/screenshot_731.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_732.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_733.png,"move_backward, scroll_wheel"
screenshots/screenshot_734.png,"move_right, scroll_wheel, mouse_move (639, 359)"
screenshots/screenshot_735.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_736.png,"move_forward, scroll_wheel, mouse_move (638, 359)"
screenshots/screenshot_737.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_738.png,"move_backward, move_right, scroll_wheel, mouse_move (631, 357)"
screenshots/screenshot_739.png,"move_left, scroll_wheel, mouse_move (652, 360)"
screenshots/screenshot_740.png,"move_left, scroll_wheel, mouse_move (653, 363)"
screenshots/screenshot_741.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_742.png,"move_backward, move_right, scroll_wheel, mouse_move (638, 358)"
screenshots/screenshot_743.png,"move_forward, move_right, scroll_wheel, mouse_move (630, 358)"
screenshots/screenshot_744.png,"move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_745.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_746.png,"move_left, move_backward"
screenshots/screenshot_747.png,"move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_748.png,"move_forward, move_left, scroll_wheel, mouse_move (645, 360)"
screenshots/screenshot_749.png,"move_left, scroll_wheel, mouse_move (656, 362)"
screenshots/screenshot_750.png,"move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_751.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_752.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_753.png,"move_right, scroll_wheel, mouse_move (633, 361)"
screenshots/screenshot_754.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_755.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_756.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_757.png,"move_left, move_backward, scroll_wheel, mouse_move (647, 362)"
screenshots/screenshot_758.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_759.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_760.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_761.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_762.png,"move_forward, scroll_wheel"
screenshots/screenshot_763.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_764.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_765.png,"move_forward, move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_766.png,"move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_767.png,"move_forward, move_left, scroll_wheel, mouse_move (646, 361)"
screenshots/screenshot_768.png,"move_backward, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_769.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_770.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_771.png,"move_forward, move_left, scroll_wheel, mouse_move (641, 359)"
screenshots/screenshot_772.png,"move_forward, move_left, scroll_wheel, mouse_move (652, 362)"
screenshots/screenshot_773.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_774.png,"move_backward, scroll_wheel"
screenshots/screenshot_775.png,"move_left, scroll_wheel"
screenshots/screenshot_776.png,"move_left, move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_777.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_778.png,"move_left, scroll_wheel"
screenshots/screenshot_779.png,"move_forward, move_left, scroll_wheel, mouse_move (647, 361)"
screenshots/screenshot_780.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_781.png,"move_forward, move_left, scroll_wheel, mouse_move (650, 360)"
screenshots/screenshot_782.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_783.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 361)"
screenshots/screenshot_784.png,"move_backward, move_right, scroll_wheel, mouse_move (629, 357)"
screenshots/screenshot_785.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_786.png,"move_left, scroll_wheel, mouse_move (643, 361)"
screenshots/screenshot_787.png,"move_forward, move_left, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_788.png,"move_forward, move_left, scroll_wheel, mouse_move (647, 361)"
screenshots/screenshot_789.png,"move_backward, scroll_wheel, mouse_move (643, 361)"
screenshots/screenshot_790.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_791.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_792.png,"move_left, scroll_wheel, mouse_move (643, 361)"
screenshots/screenshot_793.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_794.png,"move_left, move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_795.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_796.png,"move_forward, move_left, scroll_wheel, mouse_move (672, 370)"
screenshots/screenshot_797.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_798.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_799.png,"move_forward, move_left, scroll_wheel, mouse_move (646, 360)"
screenshots/screenshot_800.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_801.png,"move_forward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_802.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_803.png,"move_forward, move_left, scroll_wheel, mouse_move (713, 380)"
screenshots/screenshot_804.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_805.png,"move_left, scroll_wheel, mouse_move (907, 398)"
screenshots/screenshot_806.png,"move_left, scroll_wheel, mouse_move (638, 361)"
screenshots/screenshot_807.png,"move_left, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_808.png,"move_left, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_809.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_810.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_811.png,"move_backward, scroll_wheel"
screenshots/screenshot_812.png,"move_right, scroll_wheel, mouse_move (634, 357)"
screenshots/screenshot_813.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_814.png,"move_right, scroll_wheel, mouse_move (612, 353)"
screenshots/screenshot_815.png,"move_forward, move_right, scroll_wheel, mouse_move (610, 359)"
screenshots/screenshot_816.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_817.png,"move_backward, scroll_wheel"
screenshots/screenshot_818.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_819.png,"move_backward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_820.png,move_left
screenshots/screenshot_821.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_822.png,"move_backward, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_823.png,"move_left, move_backward, scroll_wheel, mouse_move (660, 360)"
screenshots/screenshot_824.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_825.png,"move_left, scroll_wheel"
screenshots/screenshot_826.png,"move_right, scroll_wheel"
screenshots/screenshot_827.png,"move_backward, move_right, scroll_wheel, mouse_move (625, 355)"
screenshots/screenshot_828.png,"scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_829.png,"move_forward, scroll_wheel"
screenshots/screenshot_830.png,"move_forward, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_831.png,"move_forward, scroll_wheel, mouse_move (647, 361)"
screenshots/screenshot_832.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_833.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_834.png,"move_forward, scroll_wheel"
screenshots/screenshot_835.png,"move_forward, scroll_wheel, mouse_move (760, 368)"
screenshots/screenshot_836.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_837.png,"move_forward, scroll_wheel, mouse_move (589, 349)"
screenshots/screenshot_838.png,"move_forward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_839.png,"move_forward, select_perk_2, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_840.png,"move_forward, move_left, scroll_wheel, mouse_move (659, 360)"
screenshots/screenshot_841.png,"move_forward, move_left, scroll_wheel, mouse_move (706, 349)"
screenshots/screenshot_842.png,"move_forward, move_left, scroll_wheel, mouse_move (639, 357)"
screenshots/screenshot_843.png,"move_left, move_backward, scroll_wheel, mouse_move (656, 364)"
screenshots/screenshot_844.png,"move_forward, scroll_wheel, mouse_move (650, 360)"
screenshots/screenshot_845.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_846.png,"move_forward, scroll_wheel"
screenshots/screenshot_847.png,"move_left, scroll_wheel"
screenshots/screenshot_848.png,"move_left, move_backward, scroll_wheel, mouse_move (651, 360)"
screenshots/screenshot_849.png,"move_forward, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_850.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_851.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_852.png,"move_left, scroll_wheel"
screenshots/screenshot_853.png,"move_left, scroll_wheel"
screenshots/screenshot_854.png,"move_forward, scroll_wheel"
screenshots/screenshot_855.png,"move_forward, scroll_wheel"
screenshots/screenshot_856.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_857.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_858.png,"move_left, scroll_wheel, mouse_move (647, 359)"
screenshots/screenshot_859.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_860.png,"move_backward, scroll_wheel"
screenshots/screenshot_861.png,"move_left, move_backward"
screenshots/screenshot_862.png,"move_left, scroll_wheel"
screenshots/screenshot_863.png,"move_left, scroll_wheel"
screenshots/screenshot_864.png,"move_backward, move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_865.png,"move_forward, scroll_wheel, mouse_move (640, 361)"
screenshots/screenshot_866.png,"move_forward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_867.png,"move_forward, move_right, scroll_wheel, mouse_move (639, 359)"
screenshots/screenshot_868.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_869.png,"move_backward, scroll_wheel, mouse_move (635, 360)"
screenshots/screenshot_870.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_871.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_872.png,"move_left, scroll_wheel"
screenshots/screenshot_873.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_874.png,"move_forward, move_left, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_875.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_876.png,"move_backward, move_right, scroll_wheel, mouse_move (632, 357)"
screenshots/screenshot_877.png,"move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_878.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_879.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_880.png,"move_forward, move_right, scroll_wheel"
screenshots/screenshot_881.png,"move_forward, scroll_wheel"
screenshots/screenshot_882.png,"move_forward, scroll_wheel"
screenshots/screenshot_883.png,"move_forward, move_left, scroll_wheel, mouse_move (658, 360)"
screenshots/screenshot_884.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_885.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 359)"
screenshots/screenshot_886.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_887.png,"move_right, scroll_wheel"
screenshots/screenshot_888.png,"move_backward, scroll_wheel, mouse_move (621, 356)"
screenshots/screenshot_889.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_890.png,move_left
screenshots/screenshot_891.png,"move_forward, scroll_wheel"
screenshots/screenshot_892.png,"move_right, scroll_wheel, mouse_move (631, 361)"
screenshots/screenshot_893.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_894.png,"move_right, scroll_wheel"
screenshots/screenshot_895.png,"move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_896.png,"move_forward, scroll_wheel, mouse_move (636, 359)"
screenshots/screenshot_897.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_898.png,move_backward
screenshots/screenshot_899.png,"move_left, move_backward"
screenshots/screenshot_900.png,"move_left, scroll_wheel, mouse_move (647, 360)"
screenshots/screenshot_901.png,"move_forward, move_left, scroll_wheel, mouse_move (643, 359)"
screenshots/screenshot_902.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_903.png,"move_left, scroll_wheel"
screenshots/screenshot_904.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_905.png,"move_left, scroll_wheel"
screenshots/screenshot_906.png,"move_forward, scroll_wheel"
screenshots/screenshot_907.png,"move_forward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_908.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_909.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_910.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_911.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_912.png,move_backward
screenshots/screenshot_913.png,"move_left, scroll_wheel"
screenshots/screenshot_914.png,"move_left, scroll_wheel"
screenshots/screenshot_915.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_916.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_917.png,"move_left, scroll_wheel"
screenshots/screenshot_918.png,"move_left, scroll_wheel"
screenshots/screenshot_919.png,move_left
screenshots/screenshot_920.png,move_left
screenshots/screenshot_921.png,move_left
screenshots/screenshot_922.png,"move_forward, move_left"
screenshots/screenshot_923.png,"move_forward, move_left"
screenshots/screenshot_924.png,"move_forward, scroll_wheel, mouse_move (651, 344)"
screenshots/screenshot_925.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_926.png,"move_left, scroll_wheel"
screenshots/screenshot_927.png,"move_left, scroll_wheel"
screenshots/screenshot_928.png,"move_forward, move_left, scroll_wheel, mouse_move (643, 360)"
screenshots/screenshot_929.png,"move_left, scroll_wheel, mouse_move (648, 359)"
screenshots/screenshot_930.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_931.png,move_backward
screenshots/screenshot_932.png,"move_left, move_backward"
screenshots/screenshot_933.png,move_left
screenshots/screenshot_934.png,move_left
screenshots/screenshot_935.png,move_forward
screenshots/screenshot_936.png,move_forward
screenshots/screenshot_937.png,"move_left, move_backward"
screenshots/screenshot_938.png,move_left
screenshots/screenshot_939.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_940.png,"move_left, scroll_wheel, mouse_move (660, 370)"
screenshots/screenshot_941.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_942.png,"move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_943.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_944.png,"move_left, scroll_wheel, mouse_move (651, 362)"
screenshots/screenshot_945.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_946.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_947.png,"move_left, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_948.png,"move_left, scroll_wheel, mouse_move (662, 364)"
screenshots/screenshot_949.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_950.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_951.png,"move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_952.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_953.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_954.png,"move_forward, move_left"
screenshots/screenshot_955.png,"move_left, move_backward, scroll_wheel, mouse_move (661, 364)"
screenshots/screenshot_956.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_957.png,"move_left, scroll_wheel, mouse_move (651, 363)"
screenshots/screenshot_958.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_959.png,"move_left, scroll_wheel, mouse_move (642, 360)"
screenshots/screenshot_960.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_961.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_962.png,"move_forward, scroll_wheel"
screenshots/screenshot_963.png,"move_forward, move_left, scroll_wheel"
screenshots/screenshot_964.png,"move_left, scroll_wheel, mouse_move (682, 356)"
screenshots/screenshot_965.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_966.png,scroll_wheel
screenshots/screenshot_967.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_968.png,"move_backward, move_right, scroll_wheel, mouse_move (637, 360)"
screenshots/screenshot_969.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_970.png,"move_backward, move_right, scroll_wheel, mouse_move (638, 360)"
screenshots/screenshot_971.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_972.png,"move_right, scroll_wheel, mouse_move (627, 359)"
screenshots/screenshot_973.png,"move_right, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_974.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_975.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_976.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_977.png,"move_backward, move_right, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_978.png,"move_backward, move_right, scroll_wheel"
screenshots/screenshot_979.png,"move_backward, move_right, scroll_wheel, mouse_move (604, 365)"
screenshots/screenshot_980.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_981.png,"move_left, scroll_wheel"
screenshots/screenshot_982.png,"move_forward, move_left, scroll_wheel, mouse_move (646, 361)"
screenshots/screenshot_983.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_984.png,"move_left, move_backward, scroll_wheel, mouse_move (641, 360)"
screenshots/screenshot_985.png,"move_left, scroll_wheel, mouse_move (644, 360)"
screenshots/screenshot_986.png,"move_left, move_backward, scroll_wheel, mouse_move (577, 356)"
screenshots/screenshot_987.png,"move_right, scroll_wheel, mouse_move (635, 358)"
screenshots/screenshot_988.png,"move_right, scroll_wheel, mouse_move (631, 358)"
screenshots/screenshot_989.png,"move_backward, scroll_wheel, mouse_move (637, 359)"
screenshots/screenshot_990.png,"move_backward, move_right, scroll_wheel, mouse_move (634, 363)"
screenshots/screenshot_991.png,"move_right, scroll_wheel, mouse_move (613, 355)"
screenshots/screenshot_992.png,"move_backward, scroll_wheel, mouse_move (639, 360)"
screenshots/screenshot_993.png,"move_backward, move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_994.png,"move_backward, scroll_wheel"
screenshots/screenshot_995.png,"move_left, move_backward"
screenshots/screenshot_996.png,"move_backward, move_right, scroll_wheel, mouse_move (648, 360)"
screenshots/screenshot_997.png,"move_right, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_998.png,"move_right, scroll_wheel"
screenshots/screenshot_999.png,"move_right, scroll_wheel"
screenshots/screenshot_1000.png,"move_backward, scroll_wheel"
screenshots/screenshot_1001.png,"move_backward, scroll_wheel"
screenshots/screenshot_1002.png,"move_backward, scroll_wheel"
screenshots/screenshot_1003.png,"move_left, scroll_wheel"
screenshots/screenshot_1004.png,"move_forward, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_1005.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1006.png,"move_left, scroll_wheel, mouse_move (642, 358)"
screenshots/screenshot_1007.png,"move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1008.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1009.png,"move_forward, move_left, scroll_wheel, mouse_move (660, 364)"
screenshots/screenshot_1010.png,"move_left, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1011.png,"move_backward, scroll_wheel"
screenshots/screenshot_1012.png,"move_left, move_backward, scroll_wheel"
screenshots/screenshot_1013.png,"move_forward, move_left, scroll_wheel, mouse_move (647, 360)"
screenshots/screenshot_1014.png,"move_left, move_backward, scroll_wheel, mouse_move (640, 360)"
screenshots/screenshot_1015.png,"move_left, scroll_wheel, mouse_move (646, 363)"
screenshots/screenshot_1016.png,"move_forward, move_left, scroll_wheel, mouse_move (640, 360)"
